state_fips,county_fips,tract_fips,ckd_pct,ckd_lci,ckd_uci,total_pop
19,19153,19153002700,1.8,1.7,1.8,3477
16,16005,16005940000,3.4,3.2,3.6,2117
17,17075,17075950900,3.7,3.5,4.0,2440
17,17183,17183000400,4.1,3.9,4.3,3550
19,19113,19113002500,2.8,2.6,3.1,2859
13,13111,13111050400,3.7,3.4,4.0,6792
13,13121,13121010604,3.2,3.1,3.5,3482
18,18127,18127050703,2.8,2.6,3.1,3409
13,13115,13115000500,4.1,3.8,4.4,3663
17,17031,17031030800,1.7,1.6,1.8,4326
17,17031,17031190702,3.0,2.8,3.3,4869
17,17105,17105961000,3.2,3.1,3.4,2447
17,17031,17031814500,2.7,2.5,2.9,4978
12,12117,12117020811,2.3,2.2,2.4,5606
20,20063,20063955200,3.5,3.3,3.7,994
17,17031,17031720300,2.6,2.4,2.7,3723
13,13215,13215000900,3.6,3.3,4.0,2851
19,19127,19127950100,2.8,2.7,2.9,2936
19,19039,19039960200,2.8,2.7,2.9,2106
17,17011,17011965000,3.0,2.9,3.1,4078
17,17031,17031804405,2.0,1.9,2.2,3701
17,17031,17031809500,2.2,2.0,2.3,3670
13,13135,13135050315,2.2,2.1,2.3,4850
13,13121,13121002900,2.2,2.0,2.4,2523
18,18125,18125954100,3.0,2.8,3.2,3312
19,19183,19183960500,2.4,2.3,2.5,3156
12,12117,12117021318,2.2,2.1,2.3,7528
17,17031,17031630300,2.3,2.1,2.5,5521
18,18011,18011810200,2.5,2.4,2.7,3707
13,13225,13225040101,2.7,2.6,2.9,1630
18,18081,18081610202,2.3,2.1,2.5,9559
20,20055,20055960501,2.9,2.7,3.2,2300
13,13013,13013180108,2.5,2.4,2.7,2931
18,18003,18003011604,2.3,2.1,2.5,4090
17,17043,17043840705,2.4,2.3,2.7,3837
19,19097,19097950300,3.1,2.9,3.2,3533
13,13113,13113140207,2.5,2.4,2.7,5530
19,19155,19155021602,2.3,2.2,2.4,2634
17,17179,17179021000,3.0,2.8,3.2,5647
17,17197,17197883808,3.7,3.4,4.0,1931
20,20001,20001952800,3.6,3.3,4.0,3999
15,15001,15001021702,2.6,2.5,2.7,9540
20,20061,20061000400,2.7,2.5,2.9,6308
13,13295,13295020400,2.6,2.5,2.8,3043
19,19189,19189680200,3.5,3.3,3.7,2742
17,17043,17043846004,3.1,2.8,3.6,3415
17,17089,17089850105,1.7,1.7,1.8,6904
19,19013,19013001502,2.6,2.5,2.8,4165
20,20091,20091052306,2.4,2.3,2.6,3305
13,13211,13211010300,3.1,2.9,3.3,7183
16,16001,16001001400,2.9,2.7,3.2,5382
13,13121,13121008000,4.6,4.2,5.0,4875
13,13175,13175950700,3.3,3.1,3.6,2452
18,18037,18037953700,2.8,2.6,2.9,7258
17,17043,17043841607,2.0,1.9,2.2,4751
17,17031,17031823803,3.1,2.8,3.4,6760
16,16001,16001000805,2.3,2.2,2.5,3158
17,17031,17031811100,2.8,2.6,3.0,6520
12,12127,12127082413,3.2,3.0,3.4,3382
17,17099,17099963500,3.2,2.9,3.6,4785
13,13135,13135050726,2.2,2.1,2.3,8760
18,18057,18057110511,2.0,1.9,2.2,5388
17,17031,17031700502,3.5,3.2,3.8,3036
17,17031,17031700402,3.2,2.9,3.4,3914
13,13217,13217100501,3.0,2.8,3.2,13840
12,12105,12105014802,3.1,3.0,3.3,2857
17,17163,17163503322,2.9,2.7,3.1,7148
13,13153,13153020400,4.8,4.5,5.0,3133
18,18003,18003010819,2.9,2.7,3.1,4389
13,13121,13121007604,4.4,4.0,4.8,2730
19,19057,19057001100,3.0,2.9,3.1,3698
13,13089,13089023700,3.5,3.3,3.7,5854
17,17043,17043840802,2.2,2.1,2.4,5848
13,13135,13135050208,2.0,1.9,2.1,5827
18,18097,18097321300,1.4,1.3,1.5,2348
17,17083,17083010401,2.8,2.6,3.1,6363
15,15003,15003000302,2.6,2.4,2.8,2990
17,17201,17201003604,4.1,3.8,4.5,3084
18,18097,18097360602,4.6,4.3,5.1,5418
19,19149,19149970500,3.0,2.8,3.2,3065
18,18163,18163002000,6.3,5.7,7.0,1177
17,17031,17031832600,1.1,1.1,1.2,3727
13,13295,13295020700,4.0,3.7,4.3,7282
13,13089,13089023212,3.0,2.8,3.2,3556
13,13121,13121011423,2.1,1.9,2.2,4852
13,13121,13121003900,4.5,4.2,4.9,1331
17,17031,17031283100,2.3,2.2,2.4,2703
12,12105,12105014125,4.7,4.5,4.9,5531
13,13089,13089023426,3.0,2.8,3.2,4432
17,17031,17031430600,4.1,3.8,4.4,1665
18,18113,18113971900,3.0,2.7,3.2,5057
17,17043,17043846305,2.2,2.0,2.3,5802
18,18167,18167000400,4.1,3.9,4.3,3208
17,17143,17143003300,3.7,3.3,4.1,3060
16,16005,16005000500,2.6,2.4,2.8,1857
19,19083,19083480100,3.5,3.2,3.7,2606
17,17031,17031839000,1.5,1.5,1.6,7311
17,17089,17089853300,3.0,2.8,3.2,5189
17,17031,17031819300,2.4,2.2,2.5,2693
17,17111,17111871108,1.6,1.5,1.7,5731
17,17167,17167000900,4.3,4.0,4.6,2484
17,17111,17111870902,2.4,2.2,2.5,7631
13,13151,13151070305,2.3,2.2,2.4,7928
20,20031,20031966200,2.9,2.7,3.0,2947
18,18133,18133956400,2.7,2.6,2.8,7158
17,17123,17123961100,3.3,3.1,3.5,2628
17,17031,17031826800,3.4,3.3,3.6,5436
13,13025,13025960100,3.4,3.2,3.6,6832
20,20015,20015020901,2.7,2.6,2.8,4144
16,16027,16027021500,3.0,2.8,3.2,5045
12,12115,12115002507,3.1,2.9,3.4,5307
18,18069,18069961500,2.5,2.3,2.7,4871
18,18133,18133956000,3.2,3.0,3.4,3255
19,19129,19129040301,2.4,2.2,2.6,2689
18,18145,18145710500,3.1,2.9,3.4,4365
17,17031,17031640800,2.4,2.2,2.6,1716
17,17031,17031711100,4.1,3.7,4.5,2835
17,17131,17131040300,3.5,3.1,3.9,3918
17,17043,17043841210,1.8,1.7,1.9,4132
15,15003,15003008301,1.5,1.4,1.5,4661
12,12121,12121970400,3.6,3.4,3.8,7016
13,13121,13121011503,2.1,2.0,2.2,8782
17,17031,17031010503,4.0,3.7,4.3,2290
12,12105,12105015500,4.8,4.4,5.2,4101
13,13071,13071970702,4.6,4.4,5.0,2340
13,13117,13117130204,2.1,2.0,2.3,4535
13,13047,13047030401,2.5,2.3,2.7,7139
17,17031,17031818300,3.1,2.9,3.3,5826
17,17021,17021958200,3.1,3.0,3.2,3888
17,17195,17195000700,3.4,3.2,3.8,2843
20,20035,20035493500,3.0,2.8,3.3,5191
17,17031,17031842300,1.6,1.5,1.7,3244
17,17031,17031161000,1.9,1.8,2.1,1707
17,17163,17163503906,2.7,2.5,2.8,5471
17,17031,17031020802,2.9,2.8,3.1,6963
17,17031,17031830007,3.2,3.0,3.4,5039
13,13095,13095001000,3.3,3.1,3.6,2106
18,18101,18101950300,3.1,2.9,3.4,3800
19,19015,19015020700,2.9,2.7,3.1,3816
17,17027,17027900100,2.5,2.4,2.7,6055
17,17031,17031843100,4.1,3.8,4.4,1892
18,18163,18163010600,2.6,2.5,2.8,1599
12,12105,12105013902,3.7,3.5,4.1,4898
18,18081,18081610801,2.6,2.5,2.8,6988
13,13135,13135050214,2.1,2.0,2.2,7777
17,17115,17115001900,3.9,3.6,4.3,2645
18,18089,18089041900,2.6,2.4,2.8,4912
17,17141,17141960900,3.6,3.3,3.9,4793
17,17031,17031802608,3.1,2.9,3.3,6256
15,15003,15003005300,3.7,3.4,4.0,3636
13,13271,13271950200,4.3,4.1,4.5,1766
16,16019,16019970401,2.8,2.6,3.0,2271
17,17031,17031840700,2.7,2.5,2.9,4249
17,17031,17031800400,2.2,2.1,2.4,3762
17,17019,17019010601,2.0,1.9,2.2,5549
18,18105,18105001305,2.7,2.5,2.9,2460
16,16055,16055001700,2.7,2.5,3.0,4162
19,19187,19187010200,2.9,2.7,3.0,1788
17,17031,17031824503,2.6,2.4,2.7,6740
13,13013,13013180301,2.7,2.5,3.0,2062
18,18105,18105001402,2.7,2.6,2.9,5216
17,17043,17043845602,2.3,2.2,2.4,4734
19,19057,19057000700,3.5,3.1,3.9,2932
17,17031,17031150700,2.4,2.3,2.6,4608
17,17107,17107953300,3.0,2.7,3.2,3520
17,17061,17061973700,3.7,3.4,4.1,1828
17,17073,17073030201,2.5,2.4,2.7,4496
18,18045,18045958000,3.2,3.1,3.4,3522
18,18003,18003002500,2.6,2.5,2.8,3152
13,13135,13135050713,1.9,1.8,2.0,7676
13,13117,13117130508,2.2,2.0,2.3,4990
17,17031,17031380200,6.9,6.0,7.9,1680
18,18105,18105000602,2.2,2.1,2.4,3148
15,15003,15003010702,3.0,2.8,3.2,3666
16,16001,16001000701,2.3,2.1,2.5,4686
17,17035,17035972600,3.0,2.9,3.2,4518
18,18179,18179040300,2.5,2.4,2.7,3775
13,13179,13179010207,2.6,2.4,2.7,5494
17,17031,17031829100,3.4,3.2,3.6,4144
13,13195,13195020300,4.0,3.8,4.2,4256
17,17031,17031030603,1.8,1.7,1.9,2095
12,12113,12113010817,2.6,2.4,2.8,4474
19,19187,19187000400,2.9,2.7,3.2,2350
17,17197,17197881115,1.9,1.8,2.1,4027
17,17197,17197881401,3.2,3.0,3.5,3259
19,19027,19027960600,3.2,2.9,3.4,2330
18,18177,18177010600,3.8,3.5,4.0,4729
15,15003,15003008930,1.8,1.7,1.9,2560
18,18043,18043070902,3.5,3.2,3.7,1582
13,13135,13135050526,2.8,2.7,2.9,4476
17,17007,17007010400,2.6,2.4,2.7,6841
17,17085,17085020500,3.3,3.0,3.6,3244
19,19169,19169000200,2.7,2.4,2.9,3593
13,13127,13127000102,3.2,2.9,3.5,3137
13,13095,13095010700,3.2,3.0,3.4,6748
18,18141,18141000600,3.6,3.4,3.7,2072
17,17179,17179021605,2.5,2.3,2.7,2624
17,17031,17031805106,2.8,2.5,3.0,2718
17,17001,17001010300,2.8,2.7,2.9,5890
15,15003,15003008610,1.9,1.8,2.0,1051
18,18137,18137968400,3.0,2.8,3.2,7318
13,13047,13047030201,2.9,2.7,3.1,4708
19,19111,19111490900,3.1,2.8,3.3,2357
17,17031,17031810701,2.8,2.6,3.1,4916
19,19149,19149970600,2.8,2.7,2.9,5392
18,18043,18043071200,2.5,2.4,2.7,2009
18,18003,18003010602,2.6,2.4,2.8,3583
13,13275,13275960600,3.4,3.1,3.6,5772
17,17043,17043842711,2.2,2.1,2.3,2890
17,17103,17103000200,3.1,2.9,3.3,3483
13,13051,13051011003,2.9,2.7,3.1,6341
16,16063,16063950100,3.2,3.0,3.3,5208
17,17031,17031430700,4.8,4.4,5.2,2210
17,17197,17197883603,3.1,3.0,3.3,2973
17,17031,17031828602,2.9,2.8,3.1,4562
17,17031,17031063100,1.0,0.9,1.1,2173
17,17163,17163503413,2.6,2.4,2.7,5838
13,13247,13247060306,2.7,2.6,2.9,2705
15,15003,15003981400,2.2,2.0,2.3,97
19,19027,19027960300,3.1,2.8,3.4,6293
12,12119,12119910601,4.0,3.8,4.3,4709
18,18097,18097340500,3.1,2.9,3.3,4528
18,18095,18095010600,3.5,3.2,3.7,5352
18,18177,18177000400,4.3,3.9,4.8,3687
19,19157,19157370200,2.8,2.7,2.9,3048
17,17031,17031220901,3.0,2.8,3.2,3498
17,17183,17183001300,3.0,2.8,3.2,3729
19,19193,19193000500,2.4,2.3,2.7,3392
12,12127,12127091023,3.5,3.3,3.7,2832
17,17031,17031816900,2.9,2.7,3.1,5885
13,13149,13149970200,3.0,2.9,3.2,4281
18,18109,18109510202,2.8,2.6,3.0,3905
18,18089,18089040700,2.8,2.6,3.0,5031
17,17031,17031260100,5.4,4.9,5.9,1248
20,20091,20091052910,2.3,2.1,2.6,3879
20,20045,20045000702,2.4,2.2,2.6,6405
18,18071,18071968300,3.1,2.9,3.3,3419
17,17043,17043846102,1.6,1.5,1.7,4397
18,18155,18155965700,3.3,3.2,3.5,4414
16,16069,16069960400,2.8,2.6,3.0,3237
18,18029,18029080101,2.5,2.4,2.7,2919
18,18127,18127050300,2.4,2.2,2.6,6483
17,17097,17097863902,2.5,2.3,2.7,5533
12,12109,12109021205,3.8,3.5,4.1,1167
15,15003,15003009504,1.1,1.0,1.2,1271
17,17031,17031650100,3.1,2.9,3.3,4816
18,18079,18079960400,3.0,2.8,3.2,6778
13,13153,13153020800,2.1,2.0,2.2,2464
17,17091,17091011900,2.4,2.3,2.6,1535
15,15001,15001021005,2.6,2.4,2.7,11012
17,17099,17099964000,3.0,2.9,3.1,2475
17,17197,17197883210,3.3,3.1,3.6,2654
17,17043,17043841327,1.9,1.8,2.0,4443
17,17031,17031301802,3.3,3.0,3.5,3518
13,13101,13101880100,2.8,2.7,2.9,1694
13,13305,13305970500,3.0,2.9,3.2,5426
13,13145,13145120198,3.4,3.3,3.6,5167
13,13089,13089023603,4.3,3.9,4.7,3483
17,17031,17031824107,2.9,2.7,3.2,6493
18,18011,18011810700,2.6,2.4,2.7,4598
13,13245,13245000200,3.9,3.7,4.2,3030
19,19061,19061010201,2.2,2.1,2.3,5231
19,19013,19013002303,1.3,1.2,1.5,5142
13,13015,13015960801,2.9,2.7,3.2,3579
13,13097,13097080603,2.5,2.3,2.6,6268
17,17031,17031301200,3.6,3.3,3.9,4012
17,17013,17013951300,2.9,2.7,3.0,2408
17,17031,17031390200,2.4,2.2,2.6,1840
13,13021,13021012102,3.0,2.8,3.3,4673
13,13059,13059000401,1.3,1.2,1.4,1225
13,13121,13121007100,5.5,5.1,5.9,2145
18,18157,18157001400,3.2,3.0,3.4,3439
20,20091,20091053415,2.1,2.0,2.3,3255
20,20091,20091052416,3.0,2.7,3.5,4622
13,13247,13247060404,2.9,2.8,3.1,5643
18,18167,18167011000,2.6,2.5,2.8,3622
18,18039,18039001701,3.7,3.4,4.0,3361
13,13065,13065970100,4.3,4.0,4.6,5239
13,13045,13045910103,2.5,2.4,2.6,5020
13,13051,13051003502,4.0,3.8,4.2,3641
17,17031,17031210700,2.2,2.1,2.3,4309
20,20091,20091052418,2.2,2.1,2.3,3253
17,17043,17043846310,2.0,1.9,2.1,4539
13,13053,13053020203,1.3,1.2,1.4,1141
19,19045,19045001000,2.9,2.8,3.0,4004
12,12111,12111380700,3.0,2.9,3.2,7636
12,12117,12117021706,2.9,2.7,3.1,3191
19,19145,19145490500,3.6,3.3,4.0,2236
17,17031,17031580501,2.9,2.7,3.1,5067
18,18095,18095000500,4.8,4.5,5.0,3205
15,15003,15003008912,2.6,2.4,2.9,2570
17,17005,17005951300,3.1,2.9,3.4,6958
19,19193,19193001200,2.7,2.6,2.8,3554
13,13139,13139000400,2.9,2.7,3.1,6378
17,17097,17097861610,2.0,1.9,2.1,3513
18,18065,18065975900,3.6,3.3,3.9,4501
17,17031,17031808800,2.0,1.8,2.1,3955
17,17031,17031242600,2.0,1.9,2.1,5831
18,18003,18003011802,2.6,2.5,2.8,1771
20,20045,20045001002,1.9,1.8,2.1,5747
13,13097,13097080403,2.7,2.6,2.8,4617
13,13095,13095000200,5.6,5.2,6.1,3123
17,17031,17031821001,2.7,2.5,2.9,5233
17,17031,17031824505,2.1,2.0,2.3,6869
19,19105,19105070500,3.4,3.2,3.5,2560
17,17097,17097861201,2.4,2.3,2.6,7131
17,17031,17031140302,2.5,2.4,2.6,4345
19,19043,19043070600,3.1,2.9,3.3,3352
13,13229,13229960100,3.4,3.2,3.7,2902
17,17097,17097862200,2.3,2.2,2.5,4103
13,13121,13121010123,2.1,2.0,2.3,4017
13,13121,13121000600,1.3,1.2,1.4,5203
17,17031,17031030706,3.0,2.8,3.4,3599
18,18069,18069962100,3.3,3.1,3.6,3347
19,19143,19143460100,3.3,3.0,3.6,3532
17,17031,17031530400,3.5,3.2,3.8,2223
17,17197,17197884101,2.6,2.4,2.8,4166
17,17097,17097863601,2.2,2.0,2.3,3555
17,17031,17031670900,4.4,4.1,4.8,1351
15,15003,15003002202,2.3,2.2,2.4,3400
19,19119,19119950300,2.7,2.6,2.8,5465
17,17031,17031804306,2.5,2.4,2.7,5564
17,17143,17143004902,2.5,2.4,2.6,4872
16,16083,16083000900,3.3,3.1,3.7,4539
13,13321,13321950600,3.2,3.1,3.3,2553
19,19163,19163010600,2.6,2.5,2.8,2422
13,13139,13139000900,2.9,2.7,3.2,5456
16,16011,16011950500,2.8,2.6,3.0,7811
13,13067,13067030227,2.4,2.3,2.5,7281
12,12117,12117022101,3.4,3.2,3.6,6841
13,13089,13089021913,2.8,2.6,3.0,4388
18,18063,18063210605,2.3,2.1,2.5,9884
17,17031,17031520500,3.2,2.9,3.4,4301
17,17197,17197880421,2.1,1.9,2.2,5732
18,18031,18031969100,3.0,2.8,3.2,3282
17,17197,17197880309,1.6,1.5,1.7,5340
18,18005,18005011400,2.9,2.7,3.0,4170
17,17161,17161024103,2.7,2.6,2.8,4046
18,18039,18039002700,3.2,3.0,3.4,2382
13,13181,13181970100,3.9,3.7,4.2,3707
18,18095,18095011800,2.2,2.1,2.3,7537
17,17103,17103000700,3.1,2.9,3.2,2002
17,17161,17161023500,3.3,3.1,3.5,2098
17,17037,17037000500,2.6,2.4,2.8,4043
17,17031,17031070400,1.8,1.7,1.9,2984
17,17089,17089851801,2.4,2.3,2.6,7526
19,19095,19095960400,3.0,2.8,3.2,5191
17,17031,17031620100,2.3,2.1,2.5,4289
13,13313,13313000900,3.5,3.2,3.8,3581
17,17097,17097860806,2.3,2.2,2.5,5296
13,13215,13215010802,1.0,0.9,1.1,6454
12,12115,12115000501,3.1,2.9,3.3,1720
19,19153,19153000801,2.4,2.2,2.5,5986
17,17043,17043846201,2.0,1.8,2.1,5853
13,13121,13121001300,1.6,1.5,1.7,4073
17,17031,17031829500,3.7,3.5,3.9,4146
19,19011,19011960500,2.3,2.2,2.4,5760
13,13073,13073030103,2.4,2.2,2.6,2973
13,13089,13089020801,2.4,2.2,2.6,2444
17,17203,17203030200,2.9,2.7,3.1,2989
16,16059,16059970300,3.7,3.5,4.0,2465
17,17031,17031680500,5.0,4.6,5.4,1481
18,18089,18089040402,2.3,2.2,2.5,4533
17,17167,17167003901,2.2,2.1,2.3,5102
13,13067,13067030313,2.4,2.3,2.5,7970
18,18059,18059410900,2.5,2.3,2.6,8430
15,15003,15003011105,2.2,2.1,2.4,3205
15,15003,15003002900,1.9,1.7,2.0,2415
17,17031,17031460700,3.9,3.7,4.2,3314
20,20091,20091051500,2.4,2.2,2.6,3950
13,13279,13279970300,3.2,3.0,3.4,5600
18,18173,18173030100,2.6,2.5,2.8,3521
13,13005,13005970100,3.2,3.0,3.4,3057
12,12127,12127083005,4.6,4.2,5.1,3770
17,17101,17101880800,2.6,2.5,2.7,5769
17,17119,17119400102,3.0,2.8,3.2,5603
17,17031,17031818700,2.3,2.1,2.5,3625
12,12111,12111382110,2.7,2.6,2.9,6509
20,20091,20091051000,1.8,1.7,2.0,3566
18,18097,18097310203,2.9,2.7,3.1,5617
17,17199,17199021400,2.8,2.7,3.0,4881
15,15003,15003009300,3.4,3.2,3.6,4762
17,17197,17197883215,1.8,1.7,1.8,10210
19,19153,19153002800,2.2,2.1,2.4,3473
17,17097,17097864700,2.7,2.5,2.9,2976
20,20091,20091052003,2.7,2.5,2.9,6413
20,20091,20091053555,3.3,3.0,3.5,1920
19,19031,19031450500,2.5,2.4,2.6,5424
17,17163,17163503100,3.0,2.8,3.2,7666
13,13121,13121009000,1.4,1.4,1.5,4417
13,13297,13297110602,2.8,2.6,2.9,5076
19,19083,19083480500,3.3,3.1,3.4,2917
13,13155,13155950200,4.0,3.8,4.2,7153
13,13057,13057090601,3.0,2.8,3.1,6841
15,15003,15003008923,1.9,1.8,2.0,4737
18,18097,18097357200,3.9,3.6,4.2,3458
19,19043,19043070100,3.4,3.2,3.6,3080
17,17197,17197880507,1.6,1.5,1.7,7057
13,13063,13063040526,3.1,2.9,3.3,5671
19,19113,19113002400,3.1,2.9,3.4,3587
18,18003,18003002200,3.6,3.4,3.8,4221
19,19013,19013001000,3.0,2.7,3.2,3626
13,13011,13011970400,3.2,3.0,3.4,3804
17,17197,17197882100,3.0,2.8,3.2,2929
16,16087,16087970100,4.1,3.9,4.4,1655
13,13135,13135050723,2.5,2.4,2.7,7141
19,19153,19153004900,5.5,5.0,6.1,2159
17,17111,17111870809,2.3,2.1,2.4,6901
19,19103,19103001600,1.5,1.3,1.8,7267
18,18003,18003003600,3.2,3.0,3.3,5687
15,15003,15003009703,2.7,2.6,2.9,6227
17,17031,17031807900,3.1,2.8,3.4,4074
17,17031,17031230800,2.9,2.7,3.1,1314
17,17031,17031803500,2.6,2.4,2.9,5813
13,13021,13021013502,4.0,3.7,4.3,1927
13,13059,13059130500,2.9,2.8,3.1,2842
17,17031,17031670400,4.4,4.0,4.7,1956
13,13151,13151070311,2.6,2.5,2.8,10718
17,17111,17111871202,2.4,2.3,2.6,5838
17,17031,17031190601,2.4,2.3,2.6,4545
13,13113,13113140501,2.5,2.4,2.7,5890
17,17031,17031081202,2.7,2.6,3.0,2995
17,17031,17031090200,2.2,2.0,2.4,6564
20,20021,20021958300,3.6,3.3,3.9,4031
17,17179,17179020400,2.9,2.7,3.1,5509
18,18181,18181958600,3.9,3.6,4.3,5142
17,17099,17099962200,2.6,2.5,2.8,5107
16,16001,16001010334,2.1,1.9,2.2,6143
17,17031,17031824602,2.5,2.3,2.6,6545
18,18065,18065976500,4.0,3.7,4.4,2577
17,17179,17179020301,2.7,2.5,3.0,4798
18,18035,18035002401,3.2,3.0,3.4,5440
17,17097,17097864412,2.1,1.9,2.2,4156
17,17143,17143001900,1.9,1.8,2.0,1567
17,17057,17057953900,3.6,3.4,3.8,2907
17,17043,17043846410,1.5,1.4,1.6,4886
19,19163,19163012100,3.1,2.9,3.4,3569
13,13223,13223120602,2.1,1.9,2.2,10000
18,18035,18035000903,2.6,2.5,2.8,2786
13,13295,13295020601,2.7,2.6,2.9,6548
17,17031,17031351000,3.2,3.0,3.5,3267
13,13077,13077170306,2.5,2.4,2.7,8091
13,13121,13121007400,5.5,5.2,6.0,3326
12,12115,12115000200,3.6,3.3,4.1,5257
17,17043,17043840911,2.1,2.0,2.3,3115
17,17121,17121951600,3.0,2.9,3.2,3571
12,12105,12105014104,4.4,4.1,4.8,436
18,18089,18089042605,2.2,2.1,2.3,7145
17,17097,17097864204,2.4,2.3,2.5,4795
13,13089,13089021217,2.3,2.2,2.5,2300
18,18057,18057110700,2.9,2.7,3.1,3425
18,18019,18019050903,3.0,2.8,3.3,3450
18,18097,18097351600,2.2,2.1,2.3,1989
17,17031,17031814100,2.7,2.5,2.9,4544
13,13089,13089023418,2.5,2.3,2.7,16588
17,17031,17031825000,2.3,2.2,2.5,5103
13,13201,13201950100,4.1,3.8,4.5,1599
17,17097,17097861106,1.9,1.7,2.0,8288
15,15003,15003001804,2.7,2.6,2.9,1849
18,18039,18039001501,3.5,3.2,3.7,5048
13,13097,13097080509,2.4,2.2,2.6,5782
18,18097,18097381201,2.8,2.6,3.0,6668
19,19153,19153011026,1.6,1.5,1.7,5719
13,13135,13135050209,2.4,2.3,2.5,8166
17,17167,17167001200,2.2,2.0,2.3,3526
12,12127,12127081700,4.3,4.1,4.6,6858
13,13063,13063040204,2.5,2.3,2.7,3745
19,19019,19019950500,3.0,2.8,3.3,3956
20,20091,20091053108,2.0,1.8,2.1,4208
13,13151,13151070309,2.3,2.2,2.4,7318
17,17201,17201000514,2.8,2.6,3.0,3420
18,18091,18091042600,2.2,2.1,2.3,8743
18,18097,18097330107,2.6,2.5,2.8,5803
18,18057,18057110908,2.0,1.8,2.1,10763
17,17031,17031812900,2.1,1.9,2.2,4749
20,20077,20077961600,3.2,3.0,3.5,2151
17,17097,17097864101,2.6,2.5,2.8,11442
17,17143,17143001800,2.6,2.4,2.7,3294
18,18019,18019050401,3.0,2.8,3.2,2809
20,20013,20013480700,3.5,3.2,3.8,3602
18,18003,18003011608,2.2,2.1,2.4,6290
17,17043,17043841606,1.9,1.7,2.0,2061
15,15007,15007040800,2.7,2.6,2.8,3771
18,18053,18053010100,3.0,2.9,3.2,5684
13,13121,13121003500,2.9,2.7,3.2,2241
19,19179,19179960900,3.5,3.2,3.8,2991
12,12105,12105015301,3.1,2.9,3.3,4385
18,18057,18057110300,2.3,2.1,2.4,12100
13,13121,13121011305,3.1,2.9,3.3,4263
17,17031,17031836300,2.7,2.5,2.9,1288
17,17113,17113001800,2.6,2.4,2.9,3228
17,17143,17143003401,1.9,1.8,2.0,11216
13,13067,13067030340,2.1,1.9,2.2,3784
12,12109,12109020801,2.1,2.0,2.3,7308
13,13285,13285960700,3.2,3.0,3.4,5832
13,13021,13021010300,5.6,5.2,5.9,997
17,17043,17043841103,2.2,2.0,2.3,3906
17,17111,17111870301,3.0,2.8,3.3,4657
17,17077,17077011400,1.6,1.4,1.7,3840
13,13107,13107970100,3.6,3.4,3.8,5443
13,13121,13121010118,2.1,2.0,2.3,4782
20,20029,20029977300,3.6,3.2,4.0,3444
17,17031,17031750500,3.6,3.4,4.0,5936
18,18003,18003010500,2.6,2.4,2.8,2301
17,17119,17119401800,2.9,2.7,3.1,6033
13,13067,13067031205,1.7,1.7,1.8,5306
17,17023,17023060400,3.2,3.1,3.4,1793
19,19153,19153000400,3.0,2.8,3.2,4786
12,12117,12117020202,3.3,3.1,3.5,4463
17,17185,17185957300,3.6,3.3,4.0,3000
17,17031,17031820606,2.7,2.5,2.8,3650
13,13051,13051010102,2.5,2.4,2.7,5373
18,18017,18017951200,3.2,3.0,3.4,2118
13,13135,13135050425,2.5,2.3,2.7,5139
13,13115,13115001800,3.5,3.3,3.7,4613
17,17051,17051950800,3.4,3.1,3.7,5138
17,17031,17031823702,2.7,2.5,2.9,6650
13,13063,13063040412,2.8,2.6,3.0,7227
18,18083,18083955700,3.0,2.8,3.3,4753
18,18097,18097330805,3.9,3.7,4.2,3056
18,18091,18091041100,3.3,3.0,3.6,2179
16,16083,16083000400,3.6,3.3,3.9,4280
12,12127,12127081102,3.8,3.5,4.1,1931
19,19163,19163010101,2.6,2.4,2.7,3701
13,13085,13085970100,2.9,2.7,3.1,7765
19,19039,19039960300,2.9,2.8,3.1,2209
15,15003,15003007503,2.6,2.4,2.8,5160
17,17091,17091010702,2.7,2.5,2.9,7290
16,16019,16019971100,2.4,2.3,2.5,3751
12,12117,12117021403,2.2,2.1,2.4,7980
17,17043,17043842100,2.5,2.3,2.8,5922
17,17031,17031191100,2.5,2.3,2.6,7414
18,18089,18089043300,2.4,2.3,2.6,10054
18,18141,18141002500,4.1,3.8,4.4,2129
17,17031,17031051000,1.2,1.1,1.3,1503
17,17175,17175951500,3.4,3.2,3.6,2693
19,19005,19005960300,3.4,3.1,3.8,4088
17,17031,17031843600,3.2,3.0,3.5,2807
17,17031,17031720700,2.6,2.5,2.8,3149
17,17031,17031390600,2.4,2.3,2.5,1866
13,13157,13157010701,3.2,2.9,3.5,2449
12,12111,12111382009,3.5,3.2,3.8,4350
18,18097,18097390200,2.3,2.1,2.5,3517
13,13121,13121010113,1.7,1.6,1.8,5439
20,20035,20035494000,2.9,2.7,3.1,2376
18,18097,18097321800,1.8,1.7,1.9,3550
19,19197,19197680500,3.2,3.0,3.6,3664
17,17031,17031500100,3.8,3.5,4.1,3644
17,17167,17167003601,2.5,2.4,2.6,2702
18,18157,18157010500,1.4,1.3,1.6,2021
17,17031,17031825600,3.6,3.4,3.9,5627
17,17193,17193958000,3.5,3.2,3.7,2588
19,19163,19163011600,2.3,2.2,2.5,3529
16,16055,16055000402,2.6,2.4,2.7,7394
15,15001,15001022000,3.0,2.9,3.1,2588
17,17031,17031809900,1.9,1.8,2.0,2855
17,17085,17085020200,2.8,2.6,3.0,5119
15,15003,15003010507,2.1,2.0,2.2,5421
